id;descricao;unidadeMedida;quantidade;valorUnitario;valorTotal;origem_arquivo
4544621;Barra Porta UtensÃ­lios de cozinha e talheres  em aÃ§o inox;UND;72;78.4;5644.8;itens_6c521fd4-ff6b-4eb9-9727-27fab21ff9db.csv
4544622;Caixa organizadora de plÃ¡stico baixa 8.6 litros;UND;213;23.19;4939.47;itens_6c521fd4-ff6b-4eb9-9727-27fab21ff9db.csv
4544623;Caixa para alimentos branca 7 litros em polipropileno na med;UND;200;13.49;2698.0;itens_6c521fd4-ff6b-4eb9-9727-27fab21ff9db.csv
4544624;Caixa PlÃ¡stica vazada 47 LITROS. peso da caixa 2 kg;UND;100;32.87;3287.0;itens_6c521fd4-ff6b-4eb9-9727-27fab21ff9db.csv
4544625;CANECA ESCOLAR;UND;11200;2.14;23968.0;itens_6c521fd4-ff6b-4eb9-9727-27fab21ff9db.csv
4544626;CARRINHO DOBRAVEL;UND;3;324.5;973.5;itens_6c521fd4-ff6b-4eb9-9727-27fab21ff9db.csv
4544627;Conjunto para bolo 2 peÃ§as inox redondo. CÃºpula em acrÃ­lico;UND;5;54.24;271.2;itens_6c521fd4-ff6b-4eb9-9727-27fab21ff9db.csv
4544628;Fruteira lisa de vidro transparente;UND;5;61;305.0;itens_6c521fd4-ff6b-4eb9-9727-27fab21ff9db.csv
4544629;Panela de pressÃ£o 6litros;UND;70;189.9;13293.0;itens_6c521fd4-ff6b-4eb9-9727-27fab21ff9db.csv
4544630;PANELA DE PRESSAO;UND;20;360.56;7211.2;itens_6c521fd4-ff6b-4eb9-9727-27fab21ff9db.csv
4544632;Saco coador  de cafÃ© grande de pano;UND;250;4.86;1215.0;itens_6c521fd4-ff6b-4eb9-9727-27fab21ff9db.csv
4544633;Saco Coador SEM CABO de flanela 10 litros;UND;250;6.5;1625.0;itens_6c521fd4-ff6b-4eb9-9727-27fab21ff9db.csv
4544634;Saco Coador SEM CABO de flanela 8 litros;UND;250;5.8;1450.0;itens_6c521fd4-ff6b-4eb9-9727-27fab21ff9db.csv
55523;prestaÃ§Ã£o de serviÃ§os continuados de Tecnologia da InformaÃ§Ã£;MES;12;2233.34;26800.08;itens_6ca60fbb-39a2-445b-ac27-3e0083a23023.csv
112682;ConstruÃ§Ã£o do prÃ©dio do CENTRO DE EDUCAÃÃO INFANTIL MUNICIPA;SV;1;1303344.37;123813.06;itens_6da5eeb1-7722-423d-bea6-a6d6fe27d1b9.csv
4685799;Suporte braÃ§adeira para injeÃ§Ã£o;UN;15;177;2655.0;itens_6e0caf3d-37a7-49d4-b3de-24c517d22aee.csv
4686160;Apontador sem depÃ³sito;UND;247;0.12;29.64;itens_6ec1b851-4931-4a02-afe1-e3b1bed37a73.csv
4686161;Rolo de senha de papel de 2 (dois) digitos;UN;200;9.85;1970.0;itens_6ec1b851-4931-4a02-afe1-e3b1bed37a73.csv
4686162;LÃ¡pis colorido;CX;30;2.85;85.5;itens_6ec1b851-4931-4a02-afe1-e3b1bed37a73.csv
4543576;CARTUCHO HP C9351AB 21 (5 ML PRETO);UND;20;64.4;1288.0;itens_6edb29e1-0114-47bf-bbfc-c79bd1f30458.csv
4543577;CARTUCHO HP C9352AB 22 (5 ML COLOR);UND;20;105.49;2109.8;itens_6edb29e1-0114-47bf-bbfc-c79bd1f30458.csv
4543578;CARTUCHO HP CB335W 74 PRETO 6 ML;UND;15;81;1215.0;itens_6edb29e1-0114-47bf-bbfc-c79bd1f30458.csv
4543580;CARTUCHO HP CC640WL PRETO HP 60  4.5ML;UND;20;87.03;1740.6;itens_6edb29e1-0114-47bf-bbfc-c79bd1f30458.csv
4543581;TONER C7115A HP 15A PRETO;UND;15;162;2430.0;itens_6edb29e1-0114-47bf-bbfc-c79bd1f30458.csv
4543582;TONER HP Q7553-A (2015A);UND;10;303.75;3037.5;itens_6edb29e1-0114-47bf-bbfc-c79bd1f30458.csv
220308;ConstruÃ§Ã£o da edificaÃ§Ã£o do prÃ©dio do CENTRO DE EDUCAÃÃO INF;SV;0;1804522.77;0.0;itens_6f6fa138-0f20-4905-92a6-d31577e5b121.csv
238257;Reforma (482.50mÂ²) e ampliaÃ§Ã£o (74.18mÂ²) do prÃ©dio do CENTRO;SV;0;239143.9;0.0;itens_6faa5354-1501-4c13-b214-7f3025332995.csv
4686083;VeÃ­culo novo (ZERO KM). tipo minivan. capacidade 7 lugares.;UNI;5;92500;462500.0;itens_6ff9deb2-f6e2-46b7-956a-84681c5dc7a6.csv
113016;Drenagem pluvial na Rod. JoÃ£o Cirimbelli. localizada no bair;SV;0;778210.06;0.0;itens_7057835f-ed26-4c1f-8bc0-2a57d8ea9098.csv
4544155;ExecuÃ§Ã£o de serviÃ§os necessÃ¡rios Ã  realizaÃ§Ã£o das obras de p;SV;1;4937183.84;4937183.84;itens_70a3d05b-80c3-42ae-9e53-676636acf26d.csv
4542788;TRAVA;UND;4;4.15;16.6;itens_71160da2-5c86-4bb0-9161-bf2d0f5bd35e.csv
4542789;RETENTOR;UND;2;23.7;47.4;itens_71160da2-5c86-4bb0-9161-bf2d0f5bd35e.csv
4542790;Engrenagem 18Z;UND;1;315.3;315.3;itens_71160da2-5c86-4bb0-9161-bf2d0f5bd35e.csv
4542791;Eixo roda traseira 10 furos;UND;1;3650;3650.0;itens_71160da2-5c86-4bb0-9161-bf2d0f5bd35e.csv
4542793;PARAFUSO DE RODA;UND;10;20.5;205.0;itens_71160da2-5c86-4bb0-9161-bf2d0f5bd35e.csv
4542794;retentor roda K7;UND;1;213.5;213.5;itens_71160da2-5c86-4bb0-9161-bf2d0f5bd35e.csv
4542795;retentor roda K7;UND;4;213.5;854.0;itens_71160da2-5c86-4bb0-9161-bf2d0f5bd35e.csv
4542796;PLACA;UND;1;35;35.0;itens_71160da2-5c86-4bb0-9161-bf2d0f5bd35e.csv
4542797;ANEL DE VEDAÃÃO;UND;4;31.3;125.2;itens_71160da2-5c86-4bb0-9161-bf2d0f5bd35e.csv
4542798;ANEL DE VEDAÃÃO;UND;4;43.5;174.0;itens_71160da2-5c86-4bb0-9161-bf2d0f5bd35e.csv
4542799;ANEL TRAVA;UND;12;0.9;10.8;itens_71160da2-5c86-4bb0-9161-bf2d0f5bd35e.csv
4542800;Engrenagem 42Z;UND;1;1678.2;1678.2;itens_71160da2-5c86-4bb0-9161-bf2d0f5bd35e.csv
4542801;Disco freio Paper 4.50mm;UND;20;137;2740.0;itens_71160da2-5c86-4bb0-9161-bf2d0f5bd35e.csv
4542802;Suporte roda motriz;UND;1;1690.7;1690.7;itens_71160da2-5c86-4bb0-9161-bf2d0f5bd35e.csv
4542803;ANEL;UND;4;45.4;181.6;itens_71160da2-5c86-4bb0-9161-bf2d0f5bd35e.csv
4542804;Placa de trava;UND;8;3.9;31.2;itens_71160da2-5c86-4bb0-9161-bf2d0f5bd35e.csv
4542805;ROLAMENTO;UND;4;317.3;1269.2;itens_71160da2-5c86-4bb0-9161-bf2d0f5bd35e.csv
4542806;ROLAMENTO;UND;4;345.5;1382.0;itens_71160da2-5c86-4bb0-9161-bf2d0f5bd35e.csv
4542807;porca do pinhÃ£o;UND;1;228.5;228.5;itens_71160da2-5c86-4bb0-9161-bf2d0f5bd35e.csv
4542808;RETENTOR DO PINHAO;UND;1;23.5;23.5;itens_71160da2-5c86-4bb0-9161-bf2d0f5bd35e.csv
4542809;ROLAMENTO;UND;1;286;286.0;itens_71160da2-5c86-4bb0-9161-bf2d0f5bd35e.csv
4542810;calÃ§o de ajuste;UND;1;438.5;438.5;itens_71160da2-5c86-4bb0-9161-bf2d0f5bd35e.csv
4542811;ROLAMENTO;UND;3;586.5;1759.5;itens_71160da2-5c86-4bb0-9161-bf2d0f5bd35e.csv
4542812;ROLAMENTO;UND;1;1720.2;1720.2;itens_71160da2-5c86-4bb0-9161-bf2d0f5bd35e.csv
4542813;Arruela com trava;UND;1;295;295.0;itens_71160da2-5c86-4bb0-9161-bf2d0f5bd35e.csv
4542814;ENGRENAGEM SATELITE;UND;1;1225.5;1225.5;itens_71160da2-5c86-4bb0-9161-bf2d0f5bd35e.csv
4542815;cruzeta diferencial inferior traseiro;UND;1;1090.5;1090.5;itens_71160da2-5c86-4bb0-9161-bf2d0f5bd35e.csv
4542816;ENGRENAGEM;UND;1;1365.5;1365.5;itens_71160da2-5c86-4bb0-9161-bf2d0f5bd35e.csv
4542817;ARRUELA;UND;1;83.5;83.5;itens_71160da2-5c86-4bb0-9161-bf2d0f5bd35e.csv
4542818;Engrenagem planet. DE;UND;4;653.5;2614.0;itens_71160da2-5c86-4bb0-9161-bf2d0f5bd35e.csv
4542819;ARRUELA;UND;4;29.5;118.0;itens_71160da2-5c86-4bb0-9161-bf2d0f5bd35e.csv
4542820;Disco de aÃ§o 3.50mm;UND;7;1321.5;9250.5;itens_71160da2-5c86-4bb0-9161-bf2d0f5bd35e.csv
4542821;Disco sinterizado;UND;6;626.5;3759.0;itens_71160da2-5c86-4bb0-9161-bf2d0f5bd35e.csv
4542822;PISTAO;UND;1;6864;6864.0;itens_71160da2-5c86-4bb0-9161-bf2d0f5bd35e.csv
4542823;ROLAMENTO;UND;1;842;842.0;itens_71160da2-5c86-4bb0-9161-bf2d0f5bd35e.csv
4542824;ANEL;UND;2;1.15;2.3;itens_71160da2-5c86-4bb0-9161-bf2d0f5bd35e.csv
4542825;MOLA;UND;1;1053.5;1053.5;itens_71160da2-5c86-4bb0-9161-bf2d0f5bd35e.csv
4542826;Bucha diferencial;UND;1;107;107.0;itens_71160da2-5c86-4bb0-9161-bf2d0f5bd35e.csv
4542827;ROLAMENTO;UND;1;210.3;210.3;itens_71160da2-5c86-4bb0-9161-bf2d0f5bd35e.csv
4542828;ARRUELA PLANA;UND;1;64.4;64.4;itens_71160da2-5c86-4bb0-9161-bf2d0f5bd35e.csv
4542829;PistÃ£o diferencial traseiro;UND;1;1578;1578.0;itens_71160da2-5c86-4bb0-9161-bf2d0f5bd35e.csv
4542830;ANEL;UND;2;24;48.0;itens_71160da2-5c86-4bb0-9161-bf2d0f5bd35e.csv
4542831;TAMPA;UND;1;926.2;926.2;itens_71160da2-5c86-4bb0-9161-bf2d0f5bd35e.csv
4542832;ANEL;UND;1;26.5;26.5;itens_71160da2-5c86-4bb0-9161-bf2d0f5bd35e.csv
4542833;junta de cortiÃ§a;UND;4;17.8;71.2;itens_71160da2-5c86-4bb0-9161-bf2d0f5bd35e.csv
4542834;junta de cortiÃ§a;UND;8;10.5;84.0;itens_71160da2-5c86-4bb0-9161-bf2d0f5bd35e.csv
4542835;RESPIRO;UND;2;16.5;33.0;itens_71160da2-5c86-4bb0-9161-bf2d0f5bd35e.csv
4542836;junta de cortiÃ§a;UND;2;22.3;44.6;itens_71160da2-5c86-4bb0-9161-bf2d0f5bd35e.csv
4542837;retentor tandem;UND;4;69.5;278.0;itens_71160da2-5c86-4bb0-9161-bf2d0f5bd35e.csv
4542838;bucha celeron semi-acabada;UND;2;155.5;311.0;itens_71160da2-5c86-4bb0-9161-bf2d0f5bd35e.csv
4542839;Anel oring;UND;8;20.6;164.8;itens_71160da2-5c86-4bb0-9161-bf2d0f5bd35e.csv
4542840;arruela celeron 30mm;UND;4;120.3;481.2;itens_71160da2-5c86-4bb0-9161-bf2d0f5bd35e.csv
4542841;CALCO;UND;5;28.5;142.5;itens_71160da2-5c86-4bb0-9161-bf2d0f5bd35e.csv
4542842;CALCO;UND;5;2.6;13.0;itens_71160da2-5c86-4bb0-9161-bf2d0f5bd35e.csv
4542843;arruela de celeron;UND;4;121.5;486.0;itens_71160da2-5c86-4bb0-9161-bf2d0f5bd35e.csv
4542844;Filtro de Ar Interno;UND;1;46.5;46.5;itens_71160da2-5c86-4bb0-9161-bf2d0f5bd35e.csv
4542845;Filtro de Ar Externo;UND;1;159.5;159.5;itens_71160da2-5c86-4bb0-9161-bf2d0f5bd35e.csv
4542847;OLEO LUBRIFICANTE;UND;1;93.5;93.5;itens_71160da2-5c86-4bb0-9161-bf2d0f5bd35e.csv
4542848;filtro de Ã¡gua anti-corrosivo;UND;1;119;119.0;itens_71160da2-5c86-4bb0-9161-bf2d0f5bd35e.csv
4542850;filtro secundÃ¡rio diesel;UND;1;34.8;34.8;itens_71160da2-5c86-4bb0-9161-bf2d0f5bd35e.csv
4542852;filtro primÃ¡rio diesel;UND;1;63.9;63.9;itens_71160da2-5c86-4bb0-9161-bf2d0f5bd35e.csv
4542854;FILTRO TRANSMISSAO;UND;1;478;478.0;itens_71160da2-5c86-4bb0-9161-bf2d0f5bd35e.csv
4542856;filtro hidrÃ¡ulico do tanque;UND;1;43;43.0;itens_71160da2-5c86-4bb0-9161-bf2d0f5bd35e.csv
4542857;filtro do ar condicionado;UND;1;188;188.0;itens_71160da2-5c86-4bb0-9161-bf2d0f5bd35e.csv
4542859;TUBO;UND;1;540;540.0;itens_71160da2-5c86-4bb0-9161-bf2d0f5bd35e.csv
4542861;MANGUEIRA;UND;2;65.5;131.0;itens_71160da2-5c86-4bb0-9161-bf2d0f5bd35e.csv
4542863;TUBO;UND;1;435;435.0;itens_71160da2-5c86-4bb0-9161-bf2d0f5bd35e.csv
4542865;mangueira b.p.borr.v;UND;1;61;61.0;itens_71160da2-5c86-4bb0-9161-bf2d0f5bd35e.csv
4542866;ABRAÃADEIRA;UND;6;2.8;16.8;itens_71160da2-5c86-4bb0-9161-bf2d0f5bd35e.csv
4542868;ABRAÃADEIRA;UND;18;2.6;46.8;itens_71160da2-5c86-4bb0-9161-bf2d0f5bd35e.csv
4542870;MANGUEIRA;UND;1;136;136.0;itens_71160da2-5c86-4bb0-9161-bf2d0f5bd35e.csv
4542871;TUBO;UND;1;409;409.0;itens_71160da2-5c86-4bb0-9161-bf2d0f5bd35e.csv
4542873;MANGUEIRA;UND;2;52;104.0;itens_71160da2-5c86-4bb0-9161-bf2d0f5bd35e.csv
4542874;ABRAÃADEIRA;UND;6;2.5;15.0;itens_71160da2-5c86-4bb0-9161-bf2d0f5bd35e.csv
4542875;MANGUEIRA;UND;2;58;116.0;itens_71160da2-5c86-4bb0-9161-bf2d0f5bd35e.csv
4542876;TUBO;UND;1;274;274.0;itens_71160da2-5c86-4bb0-9161-bf2d0f5bd35e.csv
4542877;tubo refrigeraÃ§Ã£o;UND;1;625;625.0;itens_71160da2-5c86-4bb0-9161-bf2d0f5bd35e.csv
4542878;ABRAÃADEIRA;UND;4;4;16.0;itens_71160da2-5c86-4bb0-9161-bf2d0f5bd35e.csv
4542879;MANGUEIRA;UND;1;196.5;196.5;itens_71160da2-5c86-4bb0-9161-bf2d0f5bd35e.csv
4542880;MANGUEIRA;UND;1;81;81.0;itens_71160da2-5c86-4bb0-9161-bf2d0f5bd35e.csv
4542881;ABRAÃADEIRA;UND;8;1.5;12.0;itens_71160da2-5c86-4bb0-9161-bf2d0f5bd35e.csv
4542882;MANGUEIRA;UND;1;237;237.0;itens_71160da2-5c86-4bb0-9161-bf2d0f5bd35e.csv
4542883;MANGUEIRA;UND;1;38;38.0;itens_71160da2-5c86-4bb0-9161-bf2d0f5bd35e.csv
4542884;ABRAÃADEIRA;UND;8;3.2;25.6;itens_71160da2-5c86-4bb0-9161-bf2d0f5bd35e.csv
4542885;MANGUEIRA;UND;1;90;90.0;itens_71160da2-5c86-4bb0-9161-bf2d0f5bd35e.csv
4542886;MANGUEIRA;UND;1;816;816.0;itens_71160da2-5c86-4bb0-9161-bf2d0f5bd35e.csv
4542887;ABRAÃADEIRA;UND;8;326.5;2612.0;itens_71160da2-5c86-4bb0-9161-bf2d0f5bd35e.csv
4542888;MANGUEIRA;UND;1;294;294.0;itens_71160da2-5c86-4bb0-9161-bf2d0f5bd35e.csv
4542889;MANGUEIRA;UND;1;1140;1140.0;itens_71160da2-5c86-4bb0-9161-bf2d0f5bd35e.csv
4542890;MANGUEIRA;UND;1;33.5;33.5;itens_71160da2-5c86-4bb0-9161-bf2d0f5bd35e.csv
4542891;ABRAÃADEIRA;UND;1;4;4.0;itens_71160da2-5c86-4bb0-9161-bf2d0f5bd35e.csv
4542892;ABRAÃADEIRA;UND;1;2.5;2.5;itens_71160da2-5c86-4bb0-9161-bf2d0f5bd35e.csv
4542893;BOMBA DAGUA;UND;1;205;205.0;itens_71160da2-5c86-4bb0-9161-bf2d0f5bd35e.csv
4542894;ANEL;UND;1;1.5;1.5;itens_71160da2-5c86-4bb0-9161-bf2d0f5bd35e.csv
4542895;CORREIA DO VENTILADOR;UND;1;8;8.0;itens_71160da2-5c86-4bb0-9161-bf2d0f5bd35e.csv
4542896;MANGUEIRA;UND;1;154;154.0;itens_71160da2-5c86-4bb0-9161-bf2d0f5bd35e.csv
4542897;MANGUEIRA;UND;1;184;184.0;itens_71160da2-5c86-4bb0-9161-bf2d0f5bd35e.csv
4542898;ABRAÃADEIRA;UND;3;4.5;13.5;itens_71160da2-5c86-4bb0-9161-bf2d0f5bd35e.csv
4542899;ABRAÃADEIRA;UND;1;4.5;4.5;itens_71160da2-5c86-4bb0-9161-bf2d0f5bd35e.csv
4542900;terminal esfÃ©rico;UND;3;11;33.0;itens_71160da2-5c86-4bb0-9161-bf2d0f5bd35e.csv
4542901;RETENTOR;UND;2;70;140.0;itens_71160da2-5c86-4bb0-9161-bf2d0f5bd35e.csv
4542902;RETENTOR;UND;2;7.5;15.0;itens_71160da2-5c86-4bb0-9161-bf2d0f5bd35e.csv
4542903;ANEL;UND;2;1.2;2.4;itens_71160da2-5c86-4bb0-9161-bf2d0f5bd35e.csv
4542904;FLANGE;UND;1;589;589.0;itens_71160da2-5c86-4bb0-9161-bf2d0f5bd35e.csv
4542905;flange freio estacio;UND;1;7000;7000.0;itens_71160da2-5c86-4bb0-9161-bf2d0f5bd35e.csv
4542906;INTERRUPTOR DO FREIO;UND;2;103;206.0;itens_71160da2-5c86-4bb0-9161-bf2d0f5bd35e.csv
4542907;CRUZETA;UND;1;225;225.0;itens_71160da2-5c86-4bb0-9161-bf2d0f5bd35e.csv
4542908;RESPIRO;UND;2;69;138.0;itens_71160da2-5c86-4bb0-9161-bf2d0f5bd35e.csv
4542909;PASTILHA DE FREIO;UND;2;102;204.0;itens_71160da2-5c86-4bb0-9161-bf2d0f5bd35e.csv
4542910;mola de aÃ§o do freio;UND;1;3;3.0;itens_71160da2-5c86-4bb0-9161-bf2d0f5bd35e.csv
4542911;conjunto pedal do freio;UND;1;16900;16900.0;itens_71160da2-5c86-4bb0-9161-bf2d0f5bd35e.csv
4542912;pressostato de freio;UND;1;1150;1150.0;itens_71160da2-5c86-4bb0-9161-bf2d0f5bd35e.csv
4542913;INTERRUPTOR;UND;1;900;900.0;itens_71160da2-5c86-4bb0-9161-bf2d0f5bd35e.csv
4542914;MANGUEIRA;UND;1;1030.5;1030.5;itens_71160da2-5c86-4bb0-9161-bf2d0f5bd35e.csv
4542915;ABRAÃADEIRA;UND;2;131;262.0;itens_71160da2-5c86-4bb0-9161-bf2d0f5bd35e.csv
4542916;ANEL;UND;2;4;8.0;itens_71160da2-5c86-4bb0-9161-bf2d0f5bd35e.csv
4542917;ANEL;UND;1;3;3.0;itens_71160da2-5c86-4bb0-9161-bf2d0f5bd35e.csv
4542918;ANEL;UND;1;2.5;2.5;itens_71160da2-5c86-4bb0-9161-bf2d0f5bd35e.csv
4542919;ANEL;UND;1;0.5;0.5;itens_71160da2-5c86-4bb0-9161-bf2d0f5bd35e.csv
4542920;ANEL;UND;1;1;1.0;itens_71160da2-5c86-4bb0-9161-bf2d0f5bd35e.csv
4542921;ANEL;UND;2;1;2.0;itens_71160da2-5c86-4bb0-9161-bf2d0f5bd35e.csv
4542922;ABRAÃADEIRA;UND;4;285;1140.0;itens_71160da2-5c86-4bb0-9161-bf2d0f5bd35e.csv
4542923;MANGUEIRA;UND;1;38;38.0;itens_71160da2-5c86-4bb0-9161-bf2d0f5bd35e.csv
4542924;Junta de amianto;UND;1;82;82.0;itens_71160da2-5c86-4bb0-9161-bf2d0f5bd35e.csv
4542925;MANGUEIRA;UND;1;148;148.0;itens_71160da2-5c86-4bb0-9161-bf2d0f5bd35e.csv
4542926;anel do eixo;UND;5;0.5;2.5;itens_71160da2-5c86-4bb0-9161-bf2d0f5bd35e.csv
4542927;anel back up;UND;8;1.5;12.0;itens_71160da2-5c86-4bb0-9161-bf2d0f5bd35e.csv
4542928;coxim borracha p/ tam. Lat;UND;4;5.5;22.0;itens_71160da2-5c86-4bb0-9161-bf2d0f5bd35e.csv
4542929;mangueira ap. borr. Vu;UND;1;63;63.0;itens_71160da2-5c86-4bb0-9161-bf2d0f5bd35e.csv
4542930;abraÃ§adeira aÃ§o ace.;UND;4;0.5;2.0;itens_71160da2-5c86-4bb0-9161-bf2d0f5bd35e.csv
4542931;cj. Condensador;UND;1;2900;2900.0;itens_71160da2-5c86-4bb0-9161-bf2d0f5bd35e.csv
4542932;CORREIA DO VENTILADOR;UND;1;24;24.0;itens_71160da2-5c86-4bb0-9161-bf2d0f5bd35e.csv
4542933;conj. Assento vinil;UND;1;4100;4100.0;itens_71160da2-5c86-4bb0-9161-bf2d0f5bd35e.csv
4542934;SILENCIOSO;UND;1;672;672.0;itens_71160da2-5c86-4bb0-9161-bf2d0f5bd35e.csv
4542935;ABRAÃADEIRA;UND;1;16;16.0;itens_71160da2-5c86-4bb0-9161-bf2d0f5bd35e.csv
4542936;anel o;UND;3;0.15;0.45;itens_71160da2-5c86-4bb0-9161-bf2d0f5bd35e.csv
4542937;anel o;UND;1;250;250.0;itens_71160da2-5c86-4bb0-9161-bf2d0f5bd35e.csv
4542938;JUNTA;UND;1;2;2.0;itens_71160da2-5c86-4bb0-9161-bf2d0f5bd35e.csv
4542939;ANEL;UND;1;1.7;1.7;itens_71160da2-5c86-4bb0-9161-bf2d0f5bd35e.csv
4542940;CALCO;UND;2;1.7;3.4;itens_71160da2-5c86-4bb0-9161-bf2d0f5bd35e.csv
4542941;CALCO;UND;2;1;2.0;itens_71160da2-5c86-4bb0-9161-bf2d0f5bd35e.csv
4542942;CALCO;UND;3;1.25;3.75;itens_71160da2-5c86-4bb0-9161-bf2d0f5bd35e.csv
4542943;arruela de celeron;UND;1;13;13.0;itens_71160da2-5c86-4bb0-9161-bf2d0f5bd35e.csv
4542944;ANEL;UND;1;58;58.0;itens_71160da2-5c86-4bb0-9161-bf2d0f5bd35e.csv
4542945;arruela de celeron;UND;2;13.5;27.0;itens_71160da2-5c86-4bb0-9161-bf2d0f5bd35e.csv
4542946;coroa de aÃ§o;UND;1;2240;2240.0;itens_71160da2-5c86-4bb0-9161-bf2d0f5bd35e.csv
4542947;RETENTOR;UND;1;20.5;20.5;itens_71160da2-5c86-4bb0-9161-bf2d0f5bd35e.csv
4542948;PINHAO.;UND;1;1175;1175.0;itens_71160da2-5c86-4bb0-9161-bf2d0f5bd35e.csv
4542949;BUCHA DE BRONZE;UND;1;100;100.0;itens_71160da2-5c86-4bb0-9161-bf2d0f5bd35e.csv
4542950;bucha de celeron;UND;1;28;28.0;itens_71160da2-5c86-4bb0-9161-bf2d0f5bd35e.csv
4542951;rolamento roletes co;UND;2;498;996.0;itens_71160da2-5c86-4bb0-9161-bf2d0f5bd35e.csv
4542952;CALCO;UND;3;2.6;7.8;itens_71160da2-5c86-4bb0-9161-bf2d0f5bd35e.csv
4542953;CALCO;UND;3;2;6.0;itens_71160da2-5c86-4bb0-9161-bf2d0f5bd35e.csv
4542955;CALCO;UND;3;2.1;6.3;itens_71160da2-5c86-4bb0-9161-bf2d0f5bd35e.csv
4542956;ANEL;UND;1;2.4;2.4;itens_71160da2-5c86-4bb0-9161-bf2d0f5bd35e.csv
4542957;MAO DE OBRA;SV;1;27900;27900.0;itens_71160da2-5c86-4bb0-9161-bf2d0f5bd35e.csv
4542959;OLEO 15W40;L;3;352;1056.0;itens_71160da2-5c86-4bb0-9161-bf2d0f5bd35e.csv
4542960;AGRIFLU;UND;2;274;548.0;itens_71160da2-5c86-4bb0-9161-bf2d0f5bd35e.csv
4542961;ambar mastertrans;UND;7;453;3171.0;itens_71160da2-5c86-4bb0-9161-bf2d0f5bd35e.csv
4542962;ambar axf 80w90;UND;3;517;1551.0;itens_71160da2-5c86-4bb0-9161-bf2d0f5bd35e.csv
4542963;Ambart TRX SAE 20w40;UND;8;476;3808.0;itens_71160da2-5c86-4bb0-9161-bf2d0f5bd35e.csv
4686181;Aparelho telefÃ´nico com fio;UND;100;45.2;4520.0;itens_72e18af7-a8e6-4921-8b52-7a901f93efc3.csv
4686182;CARTOLINA TAMANHO OFICIO;UND;30000;0.14;4200.0;itens_72e18af7-a8e6-4921-8b52-7a901f93efc3.csv
4686183;Caixa organizadora  capac. 20 lt;UN;150;27.17;4075.5;itens_72e18af7-a8e6-4921-8b52-7a901f93efc3.csv
4686184;Mangueira de jardim;UN;70;160.99;11269.3;itens_72e18af7-a8e6-4921-8b52-7a901f93efc3.csv
4686185;Refil Mop seco 60 cm;UND;150;21.1;3165.0;itens_72e18af7-a8e6-4921-8b52-7a901f93efc3.csv
4686186;Papel toalha interfolhado na cor branca. 2 dobras.;FAR;3500;6.17;21595.0;itens_72e18af7-a8e6-4921-8b52-7a901f93efc3.csv
4544513;ConstruÃ§Ã£o do prÃ©dio do CENTRO COMUNITÃRIO DO BAIRRO JARDIM;SV;1;426029.9;426029.9;itens_72fa7a01-5515-41dc-98b4-3c9b143521b2.csv
4544873;KIT ROBÃTICA ARDUÃNO AVANÃADO;UND;150;442.9;66435.0;itens_73d3fe1f-95ec-4914-864a-e0a30187cbf3.csv
4544874;KIT ROBÃTICA ARDUÃNO AVANÃADO;UND;450;442;198900.0;itens_73d3fe1f-95ec-4914-864a-e0a30187cbf3.csv
4543255;ImpressÃ£o de lona front light. 4x0 cores. 440 gr.;M2;600;27.17;16302.0;itens_73e7377a-9fc1-4476-aeb2-10178079b494.csv
4543256;ConfecÃ§Ã£o de adesivo 100x115cm. 4x0;UND;250;86.9;21725.0;itens_73e7377a-9fc1-4476-aeb2-10178079b494.csv
4543257;Banner 90x120cm 4x0;UND;150;69;10350.0;itens_73e7377a-9fc1-4476-aeb2-10178079b494.csv
4543258;ConfecÃ§Ã£o e colocaÃ§Ã£o de adesivo 4x0 cores. vinil automotivo com impressÃ£o digital. refile corte reto ou eletronico;M2;400;96.5;38600.0;itens_73e7377a-9fc1-4476-aeb2-10178079b494.csv
4543259;ImpressÃ£o adesivo vinil fotogrÃ¡fico com aplicaÃ§Ã£o em os 2mm;M2;200;88.5;17700.0;itens_73e7377a-9fc1-4476-aeb2-10178079b494.csv
4543260;Placa em acrÃ­lico 2mm;M2;100;247;24700.0;itens_73e7377a-9fc1-4476-aeb2-10178079b494.csv
31184;Drenagem pluvial na Rod. JoÃ£o Cirimbelli. localizada no bair;SV;0;0;0.0;itens_745d3204-3c46-459f-bdc9-ba2a8d7b7706.csv
4685836;Cadeira de rodas adulto   manual;UN;6;1565;9390.0;itens_74d25d60-ca59-4416-8a8b-c3796c4ee7a6.csv
4685837;Foco auxiliar e ginecolÃ³gico portÃ¡til. lÃ¢mpada LED. com espe;UNI;5;490;2450.0;itens_74d25d60-ca59-4416-8a8b-c3796c4ee7a6.csv
4685838;Carro de curativos em aÃ§o inox;UNI;4;720;2880.0;itens_74d25d60-ca59-4416-8a8b-c3796c4ee7a6.csv
4685839;Autoclave esterilizaÃ§Ã£o a vapor;UNI;1;5650;5650.0;itens_74d25d60-ca59-4416-8a8b-c3796c4ee7a6.csv
4685840;BalanÃ§a EletrÃ´nica digital Adulto Obeso visor LED;UN;1;1089;1089.0;itens_74d25d60-ca59-4416-8a8b-c3796c4ee7a6.csv
4685841;Ventilador turbo de coluna 50cm. 6 pÃ¡s;UN;4;150;600.0;itens_74d25d60-ca59-4416-8a8b-c3796c4ee7a6.csv
