tipo;descricao;arquivo;origem_arquivo
Aditamento;Aditivo 2 - Aditivo de Prazo de ExecuÃ§Ã£o;bbc7f3b3-9cd8-4473-bbca-c15c0e562461;documentosRelacionados_0c35f9b6-5dab-435d-9b3c-bf3c965a0ecd.csv
Termo de contrataÃ§Ã£o;Cto. 263.PMC.2020 CP 222.PMC.2020 - ConcessÃ£o lanchonete parque municipal altair guidi - LAYBACK.pdf;802555db-23e5-472f-b077-99689dc1f2f9;documentosRelacionados_0c35f9b6-5dab-435d-9b3c-bf3c965a0ecd.csv
Contrato;Contrato 007/2020;02f4e959-fa57-46f0-af23-26eb373c6103;documentosRelacionados_0d8530f8-052b-40ab-afc2-bc16237a1263.csv
Aditamento;Aditivo 1 - Aditivo de Prazo;028c8063-80c1-445f-929c-4707e8baeda0;documentosRelacionados_0eb1ca17-523e-474a-a3cd-315974e56bf2.csv
Aditamento;Aditivo 2 - Aditivo de Prazo;5d2ad785-8352-440b-b537-609d2649cf5c;documentosRelacionados_0eb1ca17-523e-474a-a3cd-315974e56bf2.csv
Aditamento;Aditivo 3 - Aditivo de Valor (SupressÃ£o);4b8d4717-6b92-44f8-9cb9-7d6b0697ad2f;documentosRelacionados_0eb1ca17-523e-474a-a3cd-315974e56bf2.csv
Aditamento;TA03 Cont. 060.FMS.20 - SupressÃ£o de serviÃ§os - CLINIGASTRO.docx;21df6d85-da94-4746-a821-ca1d5107ee3e;documentosRelacionados_0eb1ca17-523e-474a-a3cd-315974e56bf2.csv
Aditamento;Aditivo 4 - Aditivo de Prazo;64e67dfb-9d31-44b0-94f8-e5c484c084f2;documentosRelacionados_0eb1ca17-523e-474a-a3cd-315974e56bf2.csv
Aditamento;TA04 - Cto. 060.2020 - ProrrogaÃ§Ã£o de VigÃªncia - CLINIGASTRO.docx;73511391-d512-4d62-9f00-58e54ed772c4;documentosRelacionados_0eb1ca17-523e-474a-a3cd-315974e56bf2.csv
Aditamento;TA05 - Cto. 060.2020 - ProrrogaÃ§Ã£o de VigÃªncia - CLINIGASTRO.docx;f44d9b77-74e7-435d-a23c-6739792affb7;documentosRelacionados_0eb1ca17-523e-474a-a3cd-315974e56bf2.csv
Aditamento;Aditivo 1 - Aditivo de Prazo;c88d156e-90ba-426b-8107-8e8898b084a4;documentosRelacionados_0f7cfaa0-62cf-4536-8bf0-ead6d493ef76.csv
Aditamento;Aditivo 2 - Aditivo de Prazo;b19f591e-30a3-4f57-95da-98ed0c76ad97;documentosRelacionados_0f7cfaa0-62cf-4536-8bf0-ead6d493ef76.csv
Aditamento;Aditivo 3 - Aditivo de Prazo;b5c6cf7c-748f-4802-8c01-bbf7a099106e;documentosRelacionados_0f7cfaa0-62cf-4536-8bf0-ead6d493ef76.csv
Aditamento;TA01 - Cont. 195.20 - prorrogaÃ§Ã£o de vigÃªncia - SIDERCOMP.pdf;cb1b564f-ccc6-4c91-abaf-4f43e33e95b3;documentosRelacionados_0f85243c-c3b5-4d7b-b7cd-647d4580df85.csv
Aditamento;Aditivo 2 - Aditivo de Prazo e Valor (AcrÃ©scimo);f22a455d-641b-4b02-b3da-595bed379cf8;documentosRelacionados_0f85243c-c3b5-4d7b-b7cd-647d4580df85.csv
Aditamento;TA02 - Cont. 195.20 - prorrogaÃ§Ã£o de vigÃªncia - SIDERCOMP.docx;2ab6648c-d80a-4766-b604-e466c766bdd8;documentosRelacionados_0f85243c-c3b5-4d7b-b7cd-647d4580df85.csv
Aditamento;TA04 - Cto. 195.PMC.20 - AlteraÃ§Ã£o Contratual.docx;a87ccd96-eca7-4a4d-851b-5f5f44fe2815;documentosRelacionados_0f85243c-c3b5-4d7b-b7cd-647d4580df85.csv
Aditamento;TA05 - Cont. 195.20 - prorrogaÃ§Ã£o de vigÃªncia - SIDERCOMP.docx;592b17b6-65e7-490e-9326-1a7d7b19d1c7;documentosRelacionados_0f85243c-c3b5-4d7b-b7cd-647d4580df85.csv
Aditamento;Aditivo 1 - Aditivo de Prazo;ea692b43-377f-49b1-9537-13b3471b9fc5;documentosRelacionados_10a5bfac-3b8f-447c-a3a4-8fe17dbf3f09.csv
Aditamento;Aditivo 2 - Aditivo de Prazo;df690320-cd91-4406-9a5d-d3a73fd9dd8b;documentosRelacionados_10a5bfac-3b8f-447c-a3a4-8fe17dbf3f09.csv
Aditamento;Aditivo 4 - Aditivo de Valor (SupressÃ£o);f27086ab-7d0a-4273-b135-357db6a35875;documentosRelacionados_11f9d033-f25d-46e5-923a-9734c35b03dd.csv
Aditamento;Aditivo 5 - ERRATA DE ADITIVO;1b6fee3c-ae8f-45b7-93b3-7b073054bdd5;documentosRelacionados_11f9d033-f25d-46e5-923a-9734c35b03dd.csv
Aditamento;TA01 - Cont. 068.20 - prorrogaÃ§Ã£o de vigÃªncia - AGLACIR FERREIRA MACHADO.pdf;0e67b6dc-eb02-44d6-b99b-935a345dbae8;documentosRelacionados_1409a248-cab9-485c-8def-3b1fb1e7d8d7.csv
Aditamento;TA02 - Cont. 068.20 - prorrogaÃ§Ã£o de vigÃªncia - AGLACIR FERREIRA MACHADO.pdf;17ac0a7f-b23f-4c17-9797-60ce40fae37e;documentosRelacionados_1409a248-cab9-485c-8def-3b1fb1e7d8d7.csv
Aditamento;TA03 - Cont. 068.20 - prorrogaÃ§Ã£o de vigÃªncia - AGLACIR FERREIRA MACHADO.pdf;b0dfb220-f284-48eb-b5ed-e190c10bca26;documentosRelacionados_1409a248-cab9-485c-8def-3b1fb1e7d8d7.csv
Aditamento;TA05 - Cont. 068.20 - prorrogaÃ§Ã£o de vigÃªncia - AGLACIR FERREIRA MA - Copia.pdf;124180e8-78ce-433e-86cd-d368f8cbd9dc;documentosRelacionados_1409a248-cab9-485c-8def-3b1fb1e7d8d7.csv
Termo de contrataÃ§Ã£o;Cto. 068.FMS.2020 DL 058.FMS.2020 - Central de Ambulancia e deposito - AGLACIR.pdf;b99834f7-3681-4af6-8d04-095c49df8ea5;documentosRelacionados_1409a248-cab9-485c-8def-3b1fb1e7d8d7.csv
Aditamento;TA04 - Cont. 068.20 - prorrogaÃ§Ã£o de vigÃªncia - AGLACIR FERREIRA MACHADO.pdf;d33db841-a46e-43d8-ac3c-3ec0b792b085;documentosRelacionados_1409a248-cab9-485c-8def-3b1fb1e7d8d7.csv
RescisÃ£o;251022131227.pdf;3e2f6b54-5d66-4a90-8bc3-84723ccc4bf2;documentosRelacionados_1409a248-cab9-485c-8def-3b1fb1e7d8d7.csv
Aditamento;Aditivo 1 - Aditivo de Prazo;5602e680-a8ef-409e-a8e9-2ae75f246255;documentosRelacionados_162200dd-765b-4a56-b373-64c835d702a2.csv
Aditamento;Aditivo 2 - Aditivo de Prazo;d1712d00-4b42-4564-b6b4-38adfc60b834;documentosRelacionados_162200dd-765b-4a56-b373-64c835d702a2.csv
Contrato;Contrato 9/2020;9ecdce4e-84b1-4572-8033-de42ea34b9b4;documentosRelacionados_16dea4c8-673d-4786-9d8f-4d35c4862f4d.csv
Aditamento;Aditivo 1 - Aditivo de Prazo;abdb01e3-e2b2-4f2d-8329-f716a6cc77f3;documentosRelacionados_18688666-d436-46c4-b228-173ef84f9e2e.csv
Aditamento;Aditivo 2 - Aditivo de Reajuste;617feec5-2cae-4a0e-aca4-3482e7cefdd3;documentosRelacionados_18688666-d436-46c4-b228-173ef84f9e2e.csv
Aditamento;Aditivo 1 - Aditivo de Prazo;b16be5c7-adaa-4bd5-b7c4-3c3eadd7b03f;documentosRelacionados_216876c0-b303-4eaa-bf6b-d054d9a75f8b.csv
Aditamento;Aditivo 2 - Aditivo de Prazo;a38df440-c49c-4904-8908-12d73900f747;documentosRelacionados_216876c0-b303-4eaa-bf6b-d054d9a75f8b.csv
Aditamento;Aditivo 3 - Aditivo de Prazo;76a8b3e0-f4f0-4d25-b504-23bb165d94cb;documentosRelacionados_216876c0-b303-4eaa-bf6b-d054d9a75f8b.csv
Aditamento;TA03 - Cto. 047.2020 - ProrrogaÃ§Ã£o de VigÃªncia - CORAL.docx;44a47a04-3c82-4d69-b8c6-c1f506e78fb5;documentosRelacionados_216876c0-b303-4eaa-bf6b-d054d9a75f8b.csv
Aditamento;Aditivo 1 - Aditivo de Prazo;d614061c-655d-4dd6-b6a9-88cc9888cdea;documentosRelacionados_26bad017-d014-425f-ac04-8a44bd0c579b.csv
Aditamento;Aditivo 2 - Aditivo de Prazo;445c3383-f4ae-43e4-954f-5653b68cd52b;documentosRelacionados_26bad017-d014-425f-ac04-8a44bd0c579b.csv
Aditamento;Aditivo 3 - Aditivo de Prazo;9af7da1f-9718-45b2-9775-55afe223b116;documentosRelacionados_26bad017-d014-425f-ac04-8a44bd0c579b.csv
Aditamento;TA03 - Cto. 153.2020 - ProrrogaÃ§Ã£o de VigÃªncia - CORAL.docx;923bfeac-4a25-4575-884f-6f263e495593;documentosRelacionados_26bad017-d014-425f-ac04-8a44bd0c579b.csv
Aditamento;Aditivo 1 - Aditivo de Prazo;8f5a23d4-443e-42c1-99d9-5d1959dc1939;documentosRelacionados_27fcee91-51ab-43a2-84bc-163e528ec516.csv
Aditamento;Aditivo 2 - Aditivo de Prazo;00e96878-a812-4720-b54d-2471e21aad85;documentosRelacionados_27fcee91-51ab-43a2-84bc-163e528ec516.csv
Aditamento;Aditivo 3 - Aditivo de Prazo;4b098d25-574a-4445-bedb-106f423d2818;documentosRelacionados_27fcee91-51ab-43a2-84bc-163e528ec516.csv
Aditamento;TA03 - Cto. 069.2020 - ProrrogaÃ§Ã£o de VigÃªncia - TONELLI.docx;e189a79f-b528-4b08-b8c3-68cc1b19123f;documentosRelacionados_27fcee91-51ab-43a2-84bc-163e528ec516.csv
Aditamento;TA04 - Cto. 069.2020 - ProrrogaÃ§Ã£o de VigÃªncia - TONELLI.docx;c63144c3-d3d8-43c9-a872-f9ca8242142e;documentosRelacionados_27fcee91-51ab-43a2-84bc-163e528ec516.csv
Aditamento;Aditivo 1 - Aditivo de Prazo;580c694a-7a18-448b-a521-08d0e3a537cc;documentosRelacionados_289bdb7a-1d63-42f5-a15c-b1c21a900661.csv
Aditamento;Aditivo 2 - Aditivo de Prazo;46c93de8-2176-452e-ba00-5435e0b34205;documentosRelacionados_289bdb7a-1d63-42f5-a15c-b1c21a900661.csv
Aditamento;Aditivo 3 - Aditivo de Prazo;46991da8-ceec-4237-bccc-76c5cf4afcf4;documentosRelacionados_289bdb7a-1d63-42f5-a15c-b1c21a900661.csv
Aditamento;TA03 - Cto. 070.2020 - ProrrogaÃ§Ã£o de VigÃªncia - OTOCENTER.docx;3d039380-e2a4-4826-bd77-6d33633a47e1;documentosRelacionados_289bdb7a-1d63-42f5-a15c-b1c21a900661.csv
Aditamento;TA01 - Cont. 007.FMAS.2020 - prorrogaÃ§Ã£o de vigÃªncia - SIDERCOMP.pdf;374d8ebd-671d-42d9-ae2d-537d2bf60e2b;documentosRelacionados_2b7e4219-3d27-42bc-ac94-ab172e741b76.csv
Aditamento;Aditivo 3 - Aditivo de Prazo e Valor (AcrÃ©scimo);ba486189-993b-4b80-835e-48249662f176;documentosRelacionados_2b7e4219-3d27-42bc-ac94-ab172e741b76.csv
Aditamento;TA02 - Cont. 007.FMAS.2020 - prorrogaÃ§Ã£o de vigÃªncia - SIDERCOMP.docx;e89d9db6-9d49-4f92-8d49-f508e0af6913;documentosRelacionados_2b7e4219-3d27-42bc-ac94-ab172e741b76.csv
Aditamento;TA04 - Cto. 007.FMAS.20 - AlteraÃ§Ã£o Contratual.docx;b7c6dfec-d973-4f62-911d-4f0b3018bf19;documentosRelacionados_2b7e4219-3d27-42bc-ac94-ab172e741b76.csv
Aditamento;TA05 - Cont. 007.FMAS.2020 - prorrogaÃ§Ã£o de vigÃªncia - Si.docx;29043af9-be0e-422f-84e5-c3c396120436;documentosRelacionados_2b7e4219-3d27-42bc-ac94-ab172e741b76.csv
Aditamento;Aditivo 1 - Aditivo de Prazo;5e3f4ba5-4035-46bf-8ec3-86678a574076;documentosRelacionados_2d3a0e85-d514-4aff-b879-82172e6bccde.csv
Aditamento;Aditivo 2 - Aditivo de Prazo;96a9044a-47e3-4c02-855c-b2d0dd1f232c;documentosRelacionados_2d3a0e85-d514-4aff-b879-82172e6bccde.csv
Aditamento;Aditivo 1 - Aditivo de Prazo;74876966-c5eb-4527-8552-5343e14db49a;documentosRelacionados_2e1837d8-08e7-4380-9831-3c96e7f6ba4a.csv
Aditamento;Aditivo 2 - Aditivo de Prazo;a8cb8cb0-4f42-4537-9a68-c7eb2b30bcdb;documentosRelacionados_2e1837d8-08e7-4380-9831-3c96e7f6ba4a.csv
Aditamento;TA02 - Cont. 210.2020 - ProrrogaÃ§Ã£o de vigencia- REDIL.docx;27ab4c42-23d9-4003-a299-7a4b17ea2079;documentosRelacionados_2e1837d8-08e7-4380-9831-3c96e7f6ba4a.csv
Aditamento;Aditivo 1 - Aditivo de Prazo;7ad2aeed-14e4-4ecf-b813-5935a31102f0;documentosRelacionados_36ab4973-21c4-4049-8954-56b58e6933c7.csv
Aditamento;Aditivo 2 - Aditivo de Prazo;3fc6fefc-f762-4d92-95bf-3b48da3a8e59;documentosRelacionados_36ab4973-21c4-4049-8954-56b58e6933c7.csv
Aditamento;Aditivo 3 - Aditivo de Prazo;c4ea1aa3-03d5-4b55-878d-4942350be722;documentosRelacionados_36ab4973-21c4-4049-8954-56b58e6933c7.csv
Aditamento;TA03 - Cto. 145.2020 - ProrrogaÃ§Ã£o de VigÃªncia - CARDIODAY.docx;0c45cfe6-151e-417d-b785-de4f4f9a2dab;documentosRelacionados_36ab4973-21c4-4049-8954-56b58e6933c7.csv
Aditamento;Aditivo 1 - Aditivo de Valor (AcrÃ©scimo);7e555905-10e7-4873-9867-f5f476da8d08;documentosRelacionados_3924b3a5-e0a3-413d-8a92-51d8fcd964a0.csv
Aditamento;Aditivo 2 - Aditivo de Reajuste;ef42de74-092d-439b-b579-a7cf2437e7f1;documentosRelacionados_3acd96c4-9259-4b06-9a38-01eb84b47c4e.csv
Aditamento;Aditivo 1 - Aditivo de Prazo e Valor (AcrÃ©scimo);1eaab16e-346f-4a14-bd5e-e30e9884abdf;documentosRelacionados_3acd96c4-9259-4b06-9a38-01eb84b47c4e.csv
Aditamento;Aditivo 3 - Aditivo de Prazo e Valor (AcrÃ©scimo);6b8a15b8-b275-4992-9e42-2c4b7cd1c706;documentosRelacionados_3acd96c4-9259-4b06-9a38-01eb84b47c4e.csv
Aditamento;TA03 - Cont. 155.2020 - Periodo de Vigencia - SIDERCOMP.docx;f779c32a-ea4c-486d-9422-2296b03f0d99;documentosRelacionados_3acd96c4-9259-4b06-9a38-01eb84b47c4e.csv
Aditamento;TA05 - Cont. 155.2020 - Periodo de Vigencia - SIDE.docx;2d358dda-5535-490d-91c0-6608dd9ba9f6;documentosRelacionados_3acd96c4-9259-4b06-9a38-01eb84b47c4e.csv
Aditamento;Aditivo 3 - Aditivo de Valor (AcrÃ©scimo);dc74c461-0d6e-42f9-9007-1fd74cf5b897;documentosRelacionados_3b6150ec-afb1-4d48-8414-8799269a4b3d.csv
Aditamento;TA03 - Cont. 121.2020  AcrÃ©scimo de quantitativo - ARILDO.docx;9980783a-9f25-4f77-942b-07f43d6c4a55;documentosRelacionados_3b6150ec-afb1-4d48-8414-8799269a4b3d.csv
Aditamento;Aditivo 4 - Aditivo de AlteraÃ§Ã£o de outras ClÃ¡u...;f04c7db4-b6dd-4260-bfde-f0fb44fed659;documentosRelacionados_3b6150ec-afb1-4d48-8414-8799269a4b3d.csv
Aditamento;TA04- Cont. 121PMC.2020 - AlteraÃ§Ã£o Fiscal - arildo.docx;0350bee8-5756-4bcd-8003-c53d3312b359;documentosRelacionados_3b6150ec-afb1-4d48-8414-8799269a4b3d.csv
Aditamento;TA05 - Cont. 121.PMC.2020 - Prorrogacao de prazo - Arildo.docx;60f62de0-b148-4973-8b6c-bc5e8648059c;documentosRelacionados_3b6150ec-afb1-4d48-8414-8799269a4b3d.csv
Aditamento;TA06 - Cont. 121.PMC.2020 - Prorrogacao de prazo - Arildo.docx;2c89d121-6dac-4073-9f62-cbfb40037833;documentosRelacionados_3b6150ec-afb1-4d48-8414-8799269a4b3d.csv
Aditamento;TA07 - Cto. 121.PMC.20- AlteraÃ§Ã£o Contratual.docx;05a2602e-25a3-4cf3-8b47-56aaca62e785;documentosRelacionados_3b6150ec-afb1-4d48-8414-8799269a4b3d.csv
Aditamento;Aditivo 1 - Aditivo de Prazo;3132b8ac-09c1-4846-9346-b5c078dd241c;documentosRelacionados_3c4d7165-7001-4ddd-8666-4a99fa25528b.csv
Aditamento;Aditivo 2 - Aditivo de Prazo;a95b68cc-f0a6-484d-9612-a34c0e46c6ff;documentosRelacionados_3c4d7165-7001-4ddd-8666-4a99fa25528b.csv
Termo de contrataÃ§Ã£o;CTO. 078.FMS.2020.pdf;0bb98d0b-2d2b-4bb0-b68b-712a1bed0a39;documentosRelacionados_3d3e6c26-3281-46f2-9cc1-7b38c732201c.csv
Aditamento;TA01 - Cont. 078.2020 - Periodo de Vigencia - white gomes.pdf;b96f2631-691f-498d-97e9-93d886726af4;documentosRelacionados_3d3e6c26-3281-46f2-9cc1-7b38c732201c.csv
Aditamento;TA02 - Cont. 078.2020 - ACRÃSCIMO - WHITE MARTINS.pdf;9da63368-d4da-4280-a214-1b20efef65cd;documentosRelacionados_3d3e6c26-3281-46f2-9cc1-7b38c732201c.csv
Aditamento;TA03 - Cont. 078.2020 - Periodo de Vigencia - white gomes - Copia.pdf;0ae3dd11-11b1-41c8-9a01-1f1d9f75e143;documentosRelacionados_3d3e6c26-3281-46f2-9cc1-7b38c732201c.csv
Aditamento;TA04 - Cont. 078.2020 - Periodo de Vigencia - white gomes.pdf;f2e85cf7-d9f5-43b7-8051-0dbd92abfb26;documentosRelacionados_3d3e6c26-3281-46f2-9cc1-7b38c732201c.csv
Aditamento;TA05 - Cont. 078.2020 - Periodo de Vigencia - white gomes.pdf;be8576bc-52a5-4f1a-93f1-e0b3ab422138;documentosRelacionados_3d3e6c26-3281-46f2-9cc1-7b38c732201c.csv
Aditamento;TA06- Cto.078.2020 - Errata -.pdf;4539c530-cc0b-44d1-8ea0-2a01a17f0270;documentosRelacionados_3d3e6c26-3281-46f2-9cc1-7b38c732201c.csv
Aditamento;TA07- Cto.078.2020 - Errata.pdf;419631eb-41d6-4085-a1a0-2d796c4f860c;documentosRelacionados_3d3e6c26-3281-46f2-9cc1-7b38c732201c.csv
Aditamento;TA08 - Cto. 078.FMS.20 - AlteraÃ§Ã£o Contratual.pdf;52732e91-7bd0-4b70-bf99-c04ed233ef4a;documentosRelacionados_3d3e6c26-3281-46f2-9cc1-7b38c732201c.csv
Aditamento;TA09 - Cont. 078.2020 - Periodo de Vigencia - white gomes - Copia.pdf;2c1434c5-2489-43a9-9750-8c9d1c7398fa;documentosRelacionados_3d3e6c26-3281-46f2-9cc1-7b38c732201c.csv
Aditamento;TA10- Cto.078.2020 - Errata - Copia.pdf;1012fae9-0be5-41b2-a4ea-b0692335b092;documentosRelacionados_3d3e6c26-3281-46f2-9cc1-7b38c732201c.csv
Aditamento;Aditivo 1 - Aditivo de Prazo;c22a40a6-92a4-4346-84c9-d7ad08bc1edf;documentosRelacionados_41a55ede-276e-447b-9e7c-b589325e7190.csv
Aditamento;Aditivo 2 - Aditivo de Prazo;7760c36e-2b9d-4c3e-855a-23acad2a1f4c;documentosRelacionados_41a55ede-276e-447b-9e7c-b589325e7190.csv
Aditamento;TA04 - Cto. 074.2020 - ProrrogaÃ§Ã£o de VigÃªncia - PEREI.docx;4e9f5fc7-169e-4f99-a8bf-fb73b384d3bb;documentosRelacionados_41a55ede-276e-447b-9e7c-b589325e7190.csv
Aditamento;Aditivo 6 - Aditivo de Reajuste;555af6e6-1bfa-4704-af54-d27e9b649f6c;documentosRelacionados_42083d45-b1e6-4d33-ba42-8ff326fb93c3.csv
Aditamento;Aditivo 7 - ALTERAÃAO DE ADITIVO;0d1829c6-0310-4965-bc08-9b8d9349c705;documentosRelacionados_42083d45-b1e6-4d33-ba42-8ff326fb93c3.csv
Aditamento;Aditivo 5 - Aditivo de Valor (SupressÃ£o);231d6a1c-c9d2-4338-8e24-e50a93cf863b;documentosRelacionados_44028fee-2629-4a09-b4c6-2fd2c2dd9206.csv
Aditamento;Aditivo 1 - Aditivo de Prazo;26f943d1-80f6-4818-a439-abe3d25a536e;documentosRelacionados_45514023-b3cb-4610-8080-368b86fc00bf.csv
Aditamento;Aditivo 2 - Aditivo de Prazo;4eda34cb-5a0d-41ee-a6ed-ffc0f5c5cdef;documentosRelacionados_45514023-b3cb-4610-8080-368b86fc00bf.csv
Aditamento;Aditivo 3 - Aditivo de Prazo;49203b16-09c0-4abd-bc9f-e70bda4e37ae;documentosRelacionados_45514023-b3cb-4610-8080-368b86fc00bf.csv
Aditamento;Aditivo 3 - Aditivo de AlteraÃ§Ã£o de outras ClÃ¡u...;5952a772-bc68-4f3b-9b64-63cec0494049;documentosRelacionados_46b1ab8e-d6ce-46f7-b65d-2060308bd827.csv
Aditamento;TA04 - Cont. 120.PMC.2020 - Prorrogacao de prazo.docx;70eff38a-de94-442b-9eb3-52d1758d2f61;documentosRelacionados_46b1ab8e-d6ce-46f7-b65d-2060308bd827.csv
Aditamento;TA05 - Cto.120.2020 - Errata TA 04.docx;383f9e7f-f13e-4a62-9111-7f157b13f6ab;documentosRelacionados_46b1ab8e-d6ce-46f7-b65d-2060308bd827.csv
Aditamento;TA06 - Cont. 120.PMC.2020 - Prorrogacao de prazo.docx;98ba0253-a090-4eec-a26f-76b4aa9be554;documentosRelacionados_46b1ab8e-d6ce-46f7-b65d-2060308bd827.csv
Aditamento;Aditivo 3 - Aditivo de Prazo e Valor (AcrÃ©scimo);caa59a62-6b94-463f-b222-9f76c66d0cf8;documentosRelacionados_4b92ac06-cb48-4a0d-9d4c-2e4af5492ea1.csv
Aditamento;TA03 - Cont. 174.20- ProrrogaÃ§Ã£o do prazo de vigÃªncia -NC.docx;444c5af3-de86-42a9-9a2b-d2295877db09;documentosRelacionados_4b92ac06-cb48-4a0d-9d4c-2e4af5492ea1.csv
Aditamento;Aditivo 4 - Aditivo de Prazo e Valor (AcrÃ©scimo);7d21c10b-5ba2-499d-952f-fbe767985268;documentosRelacionados_4b92ac06-cb48-4a0d-9d4c-2e4af5492ea1.csv
Aditamento;TA06- Cont. 174.20- ProrrogaÃ§Ã£o do prazo de vigÃªncia -NC.docx;06033da4-5a92-41e0-9305-b4194983cb69;documentosRelacionados_4b92ac06-cb48-4a0d-9d4c-2e4af5492ea1.csv
Aditamento;Aditivo 3 - Aditivo de Prazo;d19216d8-d38b-414f-aa6b-c6c89490b7b4;documentosRelacionados_4f0a89ba-0c2f-4850-a43e-43e58610d4c8.csv
Aditamento;Aditivo 2 - Aditivo de Prazo e Valor (AcrÃ©scimo);9db73f10-76b4-4d17-8eb7-6323d7e6327f;documentosRelacionados_50d77d39-895e-4f14-b47f-0a540af2184b.csv
Aditamento;TA02 - Cont. 265.20- ProrrogaÃ§Ã£o do prazo de vigÃªncia -CIGA.docx;4391383f-19b8-4bb3-aa95-380bc668dd3e;documentosRelacionados_50d77d39-895e-4f14-b47f-0a540af2184b.csv
Aditamento;Aditivo 3 - ERRATA DE TERMO APOSTILAMENTO;163ae39a-c195-480e-81e7-c687c0b3835f;documentosRelacionados_50d77d39-895e-4f14-b47f-0a540af2184b.csv
Aditamento;TA03- Cto.265.2020 - Errata Termo apostilamento 01.docx;9b4dc102-3706-4fa5-b68e-2ecd4cfff2e2;documentosRelacionados_50d77d39-895e-4f14-b47f-0a540af2184b.csv
Aditamento;TA04 - Cont. 265.20- ProrrogaÃ§Ã£o do prazo de vigÃªncia -CIGA.docx;d44d1f77-e67b-44a3-ba54-43a2b220cb91;documentosRelacionados_50d77d39-895e-4f14-b47f-0a540af2184b.csv
Aditamento;TA05- Cont. 258.PMC.2020 - AlteraÃ§Ã£o Fiscal -.docx;938fac50-b3b8-4bd0-80da-030ec2dbdf5b;documentosRelacionados_50d77d39-895e-4f14-b47f-0a540af2184b.csv
Apostilamento;TApostilamento03 - Cont. 265.PMC.2020-  errata de reajuste - CIGA.docx;ed2cd887-2d67-4996-a924-72998c5f0869;documentosRelacionados_50d77d39-895e-4f14-b47f-0a540af2184b.csv
Apostilamento;TApostilamento02 - Cont. 265.PMC.2020- reajuste - CIGA - Copia.docx;dd62c3aa-aa3e-4c33-b364-94f9824382e7;documentosRelacionados_50d77d39-895e-4f14-b47f-0a540af2184b.csv
