tipo;descricao;arquivo;origem_arquivo
Aditamento;TA02 -Cto. 075.FMS.2019- InclusÃ£o portaria.doc;d6533346-73eb-42ff-872d-3300f660a256;documentosRelacionados_732f57d1-68fb-434b-993f-22508bcd1777.csv
Aditamento;TA04 - Cont.328.PMC.2019 - ProrrogaÃ§Ã£o de ExecuÃ§Ã£o - BRE ConstruÃ§oes.pdf;ab8f98a7-635b-472f-8ab1-d4f796caa08b;documentosRelacionados_7423723a-5e4d-4a3a-ac9e-29cdfefcec12.csv
Aditamento;Aditivo 5 - Aditivo de Valor (AcrÃ©scimo);32da6802-444a-4da4-92b4-bb9838dd13a8;documentosRelacionados_7423723a-5e4d-4a3a-ac9e-29cdfefcec12.csv
Aditamento;Aditivo 6 - Aditivo de Valor (SupressÃ£o);9881a4d6-4f58-4078-9dbe-e0e42bde4b6b;documentosRelacionados_7423723a-5e4d-4a3a-ac9e-29cdfefcec12.csv
Aditamento;TA06 - Contr. 328.PMC.2019 - SupressÃ£o de serviÃ§os - BRE CONSTRUÃÃES.pdf;7d134ec8-e22f-487f-a70d-9356244627e9;documentosRelacionados_7423723a-5e4d-4a3a-ac9e-29cdfefcec12.csv
Aditamento;Aditivo 7 - Aditivo de Valor (SupressÃ£o);9beb0add-7696-4cc3-bdcc-7a8d24a72189;documentosRelacionados_7423723a-5e4d-4a3a-ac9e-29cdfefcec12.csv
Aditamento;TA01 - Cont. 365.2019 - prorrogaÃ§Ã£o de vigÃªncia - renata.docx;8ff06006-1623-4f28-9acc-2678de8eb9f7;documentosRelacionados_7605a3e3-468c-4f32-906a-3cb977c51b62.csv
Contrato;Contrato 14/2019;00a6799c-9cd5-4434-ac20-0a9fa36506b5;documentosRelacionados_7690a9fa-e509-46ca-a45d-4bddd6388b10.csv
Aditamento;Aditivo 4 - Aditivo de AlteraÃ§Ã£o de outras ClÃ¡u...;288bf2b2-b652-439a-aa0b-305227f58967;documentosRelacionados_7b02b206-6c94-4712-977b-26f2e76ff886.csv
Aditamento;Aditivo 5 - Aditivo de Valor (AcrÃ©scimo);df15221b-7f34-4c36-aab8-e5ee4a0e17c0;documentosRelacionados_7b02b206-6c94-4712-977b-26f2e76ff886.csv
Aditamento;Aditivo 6 - Aditivo de Prazo e Valor (AcrÃ©scimo);bb54973e-9544-4038-b948-c06fc6baf8a2;documentosRelacionados_7b02b206-6c94-4712-977b-26f2e76ff886.csv
Aditamento;TA04 - Cont. 002.19 - prorrogaÃ§Ã£o de vigÃªncia - ARILDO.pdf;9bf71b45-159b-4d23-bb68-7d371a6bb221;documentosRelacionados_7dad2607-cfe3-4e37-a580-d24abeb8f39c.csv
Aditamento;TA06- Cont. 002.FCC.2019 - AlteraÃ§Ã£o Fiscal - SIRDERCOMP.docx;30b65966-84c2-4391-8f7d-5288430a89e4;documentosRelacionados_7dad2607-cfe3-4e37-a580-d24abeb8f39c.csv
Contrato;Contrato 5/2019;ffbeff63-47d8-46a9-ba30-c02c5f8c2422;documentosRelacionados_7fb5abc8-77d3-489d-8d34-35340b3a113c.csv
Aditamento;TA05 - Cont. 065.19 - prorrogaÃ§Ã£o de vigÃªncia - TriÃ¢ngulo.docx;fbe38cc8-e120-4a1d-8ef2-82452a7e731a;documentosRelacionados_840e405b-3e28-4fb2-bef0-d116f4bf3a79.csv
Apostilamento;Apostilamento 2 - Reajuste de PreÃ§o Previsto no...;acc08e73-7743-4747-aeb9-9bcfa0c37f5c;documentosRelacionados_840e405b-3e28-4fb2-bef0-d116f4bf3a79.csv
Aditamento;Aditivo 6 - Aditivo de AlteraÃ§Ã£o de outras ClÃ¡u...;0351a459-c241-4c86-8730-8b53b48ffec5;documentosRelacionados_840e405b-3e28-4fb2-bef0-d116f4bf3a79.csv
Aditamento;TA06- Cto. 065.FMS.19 - AlteraÃ§Ã£o Contratual - triangulo.docx;823caff2-c131-4da5-a8f3-51994d681961;documentosRelacionados_840e405b-3e28-4fb2-bef0-d116f4bf3a79.csv
Aditamento;Aditivo 7 - Aditivo de AlteraÃ§Ã£o de outras ClÃ¡u...;7dd30c82-a07c-439e-bc39-ef256367f561;documentosRelacionados_840e405b-3e28-4fb2-bef0-d116f4bf3a79.csv
Aditamento;Aditivo 8 - Aditivo de Prazo e Valor (AcrÃ©scimo);e04c7e1e-c345-43d5-80b6-340474929f22;documentosRelacionados_840e405b-3e28-4fb2-bef0-d116f4bf3a79.csv
Apostilamento;Apostilamento 03- CTO 065.FMS.2019 - Reajuste - triangulo.docx;0ce4bdf8-d148-4c61-898d-d0c1997f4301;documentosRelacionados_840e405b-3e28-4fb2-bef0-d116f4bf3a79.csv
Aditamento;TA01 - Cto. 244.2019 - InclusÃ£o Fonte de Recurso - MR.docx;a6c044ec-0413-47da-8ba8-0a6333b58120;documentosRelacionados_859d1aa1-5475-41c9-9ea6-b5ad9b298598.csv
Aditamento;TA02 - Cto. 244.2019 - AcrÃ©scimo de serviÃ§os - MR.docx;ffd176e3-e7c4-44e1-95f8-c6f7e54e315b;documentosRelacionados_859d1aa1-5475-41c9-9ea6-b5ad9b298598.csv
Aditamento;TA03 - Cto. 244.2019 - Reequilibrio - MR.docx;d93def88-ddbe-478b-a8b8-7d1193a925cf;documentosRelacionados_859d1aa1-5475-41c9-9ea6-b5ad9b298598.csv
Aditamento;TA04 - Cont. 244.PMC.2019 - ProrrogaÃ§Ã£o de ExecuÃ§Ã£o MR.docx;41ba67c6-1a45-42ca-8c85-f28a35c9757f;documentosRelacionados_859d1aa1-5475-41c9-9ea6-b5ad9b298598.csv
Aditamento;TA05 - Cto. 244.2019 - Reajuste de PreÃ§o - MR.docx;87a1c28c-3efa-4d0e-a2f8-60651177dac1;documentosRelacionados_859d1aa1-5475-41c9-9ea6-b5ad9b298598.csv
Aditamento;TA06 - Cto. 244.2019 - Errata TA 03 - MR.docx;3ff05b7d-b4d2-4f29-bad6-3acf530e7a2b;documentosRelacionados_859d1aa1-5475-41c9-9ea6-b5ad9b298598.csv
Aditamento;TA07 - Cont. 244.PMC.2019 - ProrrogaÃ§Ã£o de ExecuÃ§Ã£o MR.docx;a914a2cf-b6a2-4841-9b42-c01a54d15f7d;documentosRelacionados_859d1aa1-5475-41c9-9ea6-b5ad9b298598.csv
Aditamento;TA08 - Cont. 244.PMC.2019 - ProrrogaÃ§Ã£o de ExecuÃ§Ã£o MR.docx;5d3164bc-71ba-44b2-9ba7-07e83c236338;documentosRelacionados_859d1aa1-5475-41c9-9ea6-b5ad9b298598.csv
Termo de contrataÃ§Ã£o;Termo de contrato nÂº 92/2019 (Seq. 3497);b1ae5b0a-8a9c-4c65-b13e-c4b2f6b8cb73;documentosRelacionados_875b2a75-c939-44b1-878f-f7400f849068.csv
Termo de contrataÃ§Ã£o;Cto. 092.FMS.2019 ChP 075.FMS.2019 - ServiÃ§os de asist a saude, na area ambulatorial - LABORATORIO DAGOSTIN LTDA.pdf;8e1223d3-f50a-422e-8d0e-8d3197c919c2;documentosRelacionados_875b2a75-c939-44b1-878f-f7400f849068.csv
Aditamento;TA01 - Cto. 092.2019 - ProrrogaÃ§Ã£o de VigÃªncia - D - Copia.docx;3e2f45c3-a7e5-4103-bc09-0b3e433be505;documentosRelacionados_875b2a75-c939-44b1-878f-f7400f849068.csv
Aditamento;TA02 - Cto. 092.2019 - ProrrogaÃ§Ã£o de VigÃªncia - DAGOSTIN.docx;80c2f10b-b662-4855-bc65-3aebf9780312;documentosRelacionados_875b2a75-c939-44b1-878f-f7400f849068.csv
Aditamento;TA03 - Cto. 092.2019 - ProrrogaÃ§Ã£o de VigÃªncia - D.docx;31370b0b-e20f-4bbe-9b96-17d11adb65a5;documentosRelacionados_875b2a75-c939-44b1-878f-f7400f849068.csv
Aditamento;Aditivo 3 - Aditivo de Prazo e Valor (AcrÃ©scimo);110c847b-431c-4a0f-8830-4ce39ba7c0ad;documentosRelacionados_87fb872d-f7e8-4694-bba9-477fced62731.csv
Termo de contrataÃ§Ã£o;Termo de contrato nÂº 116/2019 (Seq. 3258);206af960-cc3d-4e2c-85dc-9241f7e389c2;documentosRelacionados_89e7092d-a245-4889-9cb1-d624e3f43208.csv
Termo de contrataÃ§Ã£o;Cto. 116.FMS.2019 ChP 075.FMS.2019 - ServiÃ§os de asist a saude, na area ambulatorial - CLINIMAGEM.pdf;05910f3d-8b70-4cc1-be17-ed4dc60e0a26;documentosRelacionados_89e7092d-a245-4889-9cb1-d624e3f43208.csv
Aditamento;Aditivo 1 - Aditivo de Prazo;58e3cd8f-7266-4c24-9923-9ce3846fee21;documentosRelacionados_89e7092d-a245-4889-9cb1-d624e3f43208.csv
Aditamento;Aditivo 2 - Aditivo de Prazo;f3176721-b9ee-4d63-8b46-15fd6ff83e14;documentosRelacionados_89e7092d-a245-4889-9cb1-d624e3f43208.csv
Aditamento;Aditivo 3 - Aditivo de Valor (AcrÃ©scimo);9e198850-7c92-45f7-84b6-9b8cc19ff257;documentosRelacionados_89e7092d-a245-4889-9cb1-d624e3f43208.csv
Aditamento;TA03- Cto.116.FMS.2019 - ACRESCIMO - CLINIIMAGEM.docx;299e167b-a2df-4a28-94d4-c96d469817bd;documentosRelacionados_89e7092d-a245-4889-9cb1-d624e3f43208.csv
Aditamento;Aditivo 4 - Aditivo de Prazo e Valor (AcrÃ©scimo);04a3c9b3-3dbc-425d-9050-7b49c8cbee48;documentosRelacionados_9014a375-01cd-4b9c-a5d6-93bf8dc1069e.csv
Aditamento;Aditivo 6 - Aditivo de Valor (AcrÃ©scimo);24920a2b-5895-418b-bd64-85c078a952a3;documentosRelacionados_915c232a-495c-4567-ad5d-dbb8278b74dc.csv
Aditamento;Aditivo 8 - Aditivo de Valor (AcrÃ©scimo);920a1aa5-50bc-45e0-8da9-cb92fe50465a;documentosRelacionados_915c232a-495c-4567-ad5d-dbb8278b74dc.csv
Apostilamento;Apostilamento 1 - Reajuste de PreÃ§o Previsto no...;f5560bfb-5ca0-4cad-8171-7437380d2d01;documentosRelacionados_915c232a-495c-4567-ad5d-dbb8278b74dc.csv
Apostilamento;TApostilamento01 - Cont. 012.PMC.2019- reajuste - porto.docx;409b3ce9-fc26-4c26-b2c7-fc57d50309a1;documentosRelacionados_915c232a-495c-4567-ad5d-dbb8278b74dc.csv
Aditamento;Aditivo 9 - Aditivo de Prazo e Valor (AcrÃ©scimo);fdbe487f-8527-4d68-adf5-e7765bcee8e4;documentosRelacionados_915c232a-495c-4567-ad5d-dbb8278b74dc.csv
Aditamento;TA09 Cto. 012.2019 Pr 392.PMC.2018 - ProrrogaÃ§Ã£o  - GENTE SEGURADORA.docx;14ed54c3-c98d-4e80-8b8a-a24c93a7d8fb;documentosRelacionados_915c232a-495c-4567-ad5d-dbb8278b74dc.csv
Aditamento;Aditivo 3 - Aditivo de Valor (AcrÃ©scimo);37113655-2009-464a-b218-bb30badd0ed5;documentosRelacionados_92bcd4fd-853b-46f4-a2b7-47b7dba8f320.csv
Aditamento;Aditivo 4 - Aditivo de Prazo e Valor (AcrÃ©scimo);9375cee4-9d08-4671-a2d1-43f1d6dc8124;documentosRelacionados_92bcd4fd-853b-46f4-a2b7-47b7dba8f320.csv
Aditamento;Aditivo 13 - Aditivo de AlteraÃ§Ã£o de outras ClÃ¡...;121f0bf9-c4bc-4c66-8266-1b4f12f35e99;documentosRelacionados_954e8453-f74e-4931-85a9-84f7b9d724a6.csv
Aditamento;Aditivo 11 - Aditivo de Valor (SupressÃ£o);539edb66-d6c6-4476-a9e8-8380bbfb8012;documentosRelacionados_95cb4b22-a071-4ee5-9073-70bd899a40d8.csv
Aditamento;TA11 - Cont. 114.PMC.19 - SupressÃ£o de serviÃ§os - kamilla.docx;baf2cc40-e861-41e1-84ef-a23287e314be;documentosRelacionados_95cb4b22-a071-4ee5-9073-70bd899a40d8.csv
Aditamento;Aditivo 7 - Aditivo de Valor (SupressÃ£o);e1a76d0c-aee2-4634-90b9-7c5fcfe14795;documentosRelacionados_9783a218-4aa8-445c-ae8e-372067611bc9.csv
Termo de contrataÃ§Ã£o;Termo de contrato nÂº 127/2019 (Seq. 3068);9ba211d4-04f7-405b-a10f-041132cf95a3;documentosRelacionados_9b0b5178-bc6b-472a-8606-0c2cd477a00e.csv
Termo de contrataÃ§Ã£o;Cto. 127.FMS.2019 ChP 075.FMS.2019 - ServiÃ§os de asist a saude, na area ambulatorial - SOS CORAÃÃO.pdf;154bc76a-92c7-4044-bf72-cd0e2df66c82;documentosRelacionados_9b0b5178-bc6b-472a-8606-0c2cd477a00e.csv
Aditamento;Aditivo 3 - Aditivo de Valor (SupressÃ£o);6cbb39b1-65d2-40b5-9c05-753e68a2e85f;documentosRelacionados_9b0b5178-bc6b-472a-8606-0c2cd477a00e.csv
Aditamento;TA03 Cont. 127.FMS.19 - SupressÃ£o de serviÃ§os - SOS.docx;1a7fda3c-a311-453b-ae66-6a8d9a120deb;documentosRelacionados_9b0b5178-bc6b-472a-8606-0c2cd477a00e.csv
Aditamento;Aditivo 4 - Aditivo de Prazo;4f2b621a-62de-4063-a1f1-00e4fab775fc;documentosRelacionados_9b0b5178-bc6b-472a-8606-0c2cd477a00e.csv
Aditamento;TA04 - Cto. 127.19 - ProrrogaÃ§Ã£o de VigÃªncia - SOS CORAÃÃO.docx;440592eb-8371-4385-8684-171cdcf80056;documentosRelacionados_9b0b5178-bc6b-472a-8606-0c2cd477a00e.csv
Aditamento;Aditivo 5 - Aditivo de AlteraÃ§Ã£o de outras ClÃ¡u...;f65ac558-73f9-4ceb-bb0b-555144d693fc;documentosRelacionados_a3f90984-090a-4758-a102-12a41b44f83f.csv
Aditamento;Aditivo 6 - Aditivo de Valor (SupressÃ£o);5070015a-c7e4-44fe-a1ce-c8d7fc39f12d;documentosRelacionados_a3f90984-090a-4758-a102-12a41b44f83f.csv
Aditamento;Aditivo 4 - Aditivo de Valor (AcrÃ©scimo);33d5015c-200b-449b-8518-63c906198970;documentosRelacionados_a75593b4-4045-4282-afea-6136aa022e7f.csv
Aditamento;Aditivo 5 - Aditivo de AlteraÃ§Ã£o de outras ClÃ¡u...;54a19648-a0f5-40b8-9069-794b5ead4b61;documentosRelacionados_a75593b4-4045-4282-afea-6136aa022e7f.csv
Aditamento;Aditivo 6 - Aditivo de Prazo;7c6f3814-2573-4b7f-96d8-164cf4d148d4;documentosRelacionados_a75593b4-4045-4282-afea-6136aa022e7f.csv
Aditamento;Aditivo 7 - Aditivo de Reajuste;801c592b-8c3a-4265-a1e1-e79231b8f1ce;documentosRelacionados_a75593b4-4045-4282-afea-6136aa022e7f.csv
Aditamento;Aditivo 8 - ERRATA DE ADITIVO;62e6dcdc-6576-4617-a22a-cc8af774e119;documentosRelacionados_a75593b4-4045-4282-afea-6136aa022e7f.csv
Aditamento;Aditivo 10 - Aditivo de Prazo e Valor (AcrÃ©scimo);e936ba9c-d45b-4e27-affb-8a6054a749a6;documentosRelacionados_a75593b4-4045-4282-afea-6136aa022e7f.csv
Aditamento;TA11 - Cto.136.2019 - Errata TA 10 - CROCETA.docx;51ce0658-3897-4542-b881-a70e21133877;documentosRelacionados_a75593b4-4045-4282-afea-6136aa022e7f.csv
Termo de contrataÃ§Ã£o;Termo de contrato nÂº 78/2019 (Seq. 3094);53771512-7e46-4340-88bf-17ca878819cb;documentosRelacionados_a880d4a1-af8c-4c1a-8bc9-12a42c8367a0.csv
Termo de contrataÃ§Ã£o;Cto. 078.FMS.2019 ChP 054.FMS.2019 - LABORATORIO LAVOISIER LTDA.pdf;7a2d6b3f-52be-4ccf-81ac-32088a93acc9;documentosRelacionados_a880d4a1-af8c-4c1a-8bc9-12a42c8367a0.csv
Aditamento;Aditivo 1 - Aditivo de Prazo;2f3f6377-7280-4faa-a82c-64f7dfa9ff9c;documentosRelacionados_a880d4a1-af8c-4c1a-8bc9-12a42c8367a0.csv
Aditamento;TA01 - Cto. 078.19 - ProrrogaÃ§Ã£o de VigÃªncia - LAB LAVOISIER.docx;8ddf4d77-5752-4e09-a7da-bd4e1d731fb9;documentosRelacionados_a880d4a1-af8c-4c1a-8bc9-12a42c8367a0.csv
Aditamento;TA02 - Cto. 078.19 - ProrrogaÃ§Ã£o de VigÃªncia - LAB LAVOISIER.docx;fc9cc538-9ede-4263-b48f-973d37075190;documentosRelacionados_a880d4a1-af8c-4c1a-8bc9-12a42c8367a0.csv
Aditamento;Aditivo 3 - Aditivo de Prazo;11ca4b33-ce49-4117-b31a-7a6cda643843;documentosRelacionados_a880d4a1-af8c-4c1a-8bc9-12a42c8367a0.csv
Aditamento;TA03 - Cto. 078.19 - ProrrogaÃ§Ã£o de VigÃªncia - LAB LAVO -.docx;a47d9249-9fbf-492c-89f3-a3cba80062c4;documentosRelacionados_a880d4a1-af8c-4c1a-8bc9-12a42c8367a0.csv
Aditamento;TA04 - Cto. 078.19 - ProrrogaÃ§Ã£o de VigÃªncia - LAB LAVO.docx;f4d4450c-1237-4293-88d9-e3f2aa07839d;documentosRelacionados_a880d4a1-af8c-4c1a-8bc9-12a42c8367a0.csv
Aditamento;TA05 -Cto. 078.FMS.2019 - Reequilibrio de PreÃ§os.docx;f6956c12-2ef9-470b-934d-cc3a4b879db4;documentosRelacionados_a880d4a1-af8c-4c1a-8bc9-12a42c8367a0.csv
Aditamento;Aditivo 4 - Aditivo de Valor (AcrÃ©scimo);0661579b-09ff-4b8d-96b5-8a5f0b1d4f58;documentosRelacionados_ac156768-a955-4a16-a413-6a2393c28c17.csv
Aditamento;Aditivo 5 - Aditivo de Prazo e Valor (AcrÃ©scimo);f84a4e50-8210-47d0-9753-c0ab0e65c56c;documentosRelacionados_ac156768-a955-4a16-a413-6a2393c28c17.csv
Apostilamento;Apostilamento 1 - Reajuste de PreÃ§o Previsto no...;30fbfa60-04a2-4240-bd88-ac434e74cba7;documentosRelacionados_ac156768-a955-4a16-a413-6a2393c28c17.csv
Apostilamento;TApostilamento01 - Cont. 003.FMS.2019- reajuste - GENTE.docx;6a56534a-228b-4336-832e-8a826a964258;documentosRelacionados_ac156768-a955-4a16-a413-6a2393c28c17.csv
Aditamento;Aditivo 6 - Aditivo de Prazo e Valor (AcrÃ©scimo);bcf61891-9825-4ae2-a7f3-af938173b7ae;documentosRelacionados_ac156768-a955-4a16-a413-6a2393c28c17.csv
Aditamento;TA06 Cto. 003.FMS.2019 Pr 392.PMC.2018 - prorrogaÃ§Ã£o de vigÃªncia - GENTE SEGURADORA.docx;31e5a5f2-7f1f-4bef-a8a3-b87cee747576;documentosRelacionados_ac156768-a955-4a16-a413-6a2393c28c17.csv
Termo de contrataÃ§Ã£o;Cto. 380.PMC.2019 TP 368.PMC.2019 - ConstruÃ§Ã£o SKATEPARK - SMB.docx;f72de07f-9afa-493b-bba5-ddb0a001e9bd;documentosRelacionados_afbda2d5-3321-47d4-b95e-d0653195b1ed.csv
Contrato;Contrato 19/2019;ecb90154-614b-4ba8-9224-e765b737e1fa;documentosRelacionados_b2145dca-9ed9-41dc-8991-468c7d19abf1.csv
Aditamento;Aditivo 3 - Aditivo de Prazo e Valor (AcrÃ©scimo);8873f8e0-d925-48ca-8fa8-11649ee6942f;documentosRelacionados_b2282d3a-71ce-4c1b-b4ee-5d1267b6b222.csv
Aditamento;Aditivo 2 - Aditivo de Prazo;759d3da2-d04d-452d-8e36-d63ca1d65f25;documentosRelacionados_b2282d3a-71ce-4c1b-b4ee-5d1267b6b222.csv
Aditamento;TA02 - Cont. 048.19 - prorrogaÃ§Ã£o de vigÃªncia - CIEE - Copia - Copia - Copia.docx;634aa138-180a-4d14-9618-6559255baa62;documentosRelacionados_b2282d3a-71ce-4c1b-b4ee-5d1267b6b222.csv
Aditamento;Aditivo 1 - Aditivo de Prazo;c1cae941-1d3b-4e90-a23a-e85076ef6064;documentosRelacionados_b2282d3a-71ce-4c1b-b4ee-5d1267b6b222.csv
Aditamento;TA01 - Cont. 048.19 - prorrogaÃ§Ã£o de vigÃªncia - CIEE - Copia - Copia - Copia.docx;33a743f9-d5b9-40e0-bf77-c7ec1a2220c6;documentosRelacionados_b2282d3a-71ce-4c1b-b4ee-5d1267b6b222.csv
Aditamento;Aditivo 4 - Aditivo de Prazo e Valor (AcrÃ©scimo);e4acb347-d7b6-4b52-91a1-b2e9c4d1e04c;documentosRelacionados_b2282d3a-71ce-4c1b-b4ee-5d1267b6b222.csv
Aditamento;TA05 - Cont. 048.19 - prorrogaÃ§Ã£o de vigÃªncia - CIEE.docx;e254cb16-cd1d-4391-bae5-a25552a61c65;documentosRelacionados_b2282d3a-71ce-4c1b-b4ee-5d1267b6b222.csv
Termo de contrataÃ§Ã£o;Cto. 048.PMC.2019 PregÃ£o 032.PMC.2019- Agenciamento de estagios- RH - CIEE.docx;43b245f8-0300-4715-ad74-74dc2a6df2f4;documentosRelacionados_b2282d3a-71ce-4c1b-b4ee-5d1267b6b222.csv
Aditamento;TA06 - Cto. 048.PMC.2019 - Acrescimo de serviÃ§os.docx;59f4db16-b186-4221-9813-081273a1c945;documentosRelacionados_b2282d3a-71ce-4c1b-b4ee-5d1267b6b222.csv
Aditamento;TA07 - Cont. 048.19 - prorrogaÃ§Ã£o de vigÃªncia - CIEE.docx;ae950cbc-9b10-47e7-8eb0-a1a0a4bbde42;documentosRelacionados_b2282d3a-71ce-4c1b-b4ee-5d1267b6b222.csv
Aditamento;Aditivo 3 - Aditivo de Prazo e Valor (AcrÃ©scimo);e62c81ee-933c-4235-9816-8d18b3983668;documentosRelacionados_b44b9ddf-c868-4b83-9581-421aeafc2ba1.csv
Aditamento;Aditivo 1 - Aditivo de Prazo;e3dedfc3-b7d0-434e-8ffb-62242638d249;documentosRelacionados_b6664b20-57a0-4d7a-9427-cc2302197e3c.csv
Aditamento;Aditivo 2 - Aditivo de Prazo;57a3372e-208f-4fb5-9d36-d857fcc7ce0d;documentosRelacionados_b6664b20-57a0-4d7a-9427-cc2302197e3c.csv
Aditamento;Aditivo 3 - Aditivo de Prazo;15999cbf-a249-42d6-957c-d777516c90f9;documentosRelacionados_b6664b20-57a0-4d7a-9427-cc2302197e3c.csv
Aditamento;TA03 - Cto. 135.2019 - ProrrogaÃ§Ã£o de VigÃªncia - ANTONELLI.docx;7dbce501-01a2-402a-a9c5-b345608664c5;documentosRelacionados_b6664b20-57a0-4d7a-9427-cc2302197e3c.csv
Aditamento;TA04 - Cto. 135.2019 - ProrrogaÃ§Ã£o de VigÃªncia - ANTONELLI.docx;75703e78-b500-4dd7-ad0e-ed563aead19d;documentosRelacionados_b6664b20-57a0-4d7a-9427-cc2302197e3c.csv
Aditamento;TA05 - Cont. 135.2019 AcrÃ©scimo de serviÃ§os.docx;e272df27-3070-448c-aa83-c873d8dec40a;documentosRelacionados_b6664b20-57a0-4d7a-9427-cc2302197e3c.csv
Contrato;Contrato 18/2019;64cc45e8-4607-4c66-90a8-362f4626588d;documentosRelacionados_b9978f01-989f-486a-9a82-e481dda607e7.csv
Aditamento;Aditivo 8 - Aditivo de Valor (AcrÃ©scimo);be584a99-57e8-41ff-bd00-69cca186e8da;documentosRelacionados_c1613b35-82dc-4536-8ef7-0ab61ae25e3d.csv
Aditamento;Aditivo 9 - Aditivo de Prazo;3d246a1a-8f5c-4aab-8275-44cf8e641586;documentosRelacionados_c1613b35-82dc-4536-8ef7-0ab61ae25e3d.csv
Aditamento;Aditivo 10 - Prazo de ExecuÃ§Ã£o;d52d208d-3372-468d-9021-e2efa113e0a5;documentosRelacionados_c1613b35-82dc-4536-8ef7-0ab61ae25e3d.csv
Aditamento;Aditivo 11 - Aditivo de Prazo de ExecuÃ§Ã£o;7800707e-2465-40b4-b385-5ca38b2a847f;documentosRelacionados_c1613b35-82dc-4536-8ef7-0ab61ae25e3d.csv
Aditamento;Aditivo 12 - Aditivo de Prazo de ExecuÃ§Ã£o;717c0b19-c63d-4b1a-a6b1-48f9f8649067;documentosRelacionados_c1613b35-82dc-4536-8ef7-0ab61ae25e3d.csv
Aditamento;Aditivo 13 - PARALIZAÃÃO;ef68b733-02d9-433d-be78-8b21b40a81ac;documentosRelacionados_c1613b35-82dc-4536-8ef7-0ab61ae25e3d.csv
Aditamento;TA13 Cto. 291.19 - PARALIZACAO - MTX.docx;5921bbf2-fd14-44dd-aa6b-bf9dade9a09e;documentosRelacionados_c1613b35-82dc-4536-8ef7-0ab61ae25e3d.csv
Aditamento;Aditivo 14 - PARALISAÃÃO;c341a835-fb77-4b21-907b-166414fe739b;documentosRelacionados_c1613b35-82dc-4536-8ef7-0ab61ae25e3d.csv
Aditamento;TA15 Cto. 291.19 - PARALISACAO - MTX.docx;20722703-ac0e-494c-b029-8b690a4c728e;documentosRelacionados_c1613b35-82dc-4536-8ef7-0ab61ae25e3d.csv
Aditamento;TA16 Cto. 291.19 - PARALISACAO - MTX.docx;a261c4a6-cd0f-4d48-86f8-c66e8f8731f9;documentosRelacionados_c1613b35-82dc-4536-8ef7-0ab61ae25e3d.csv
Aditamento;TA17 Cto. 291.19 - PARALISACAO - MTX.docx;b2eedd80-a6f8-41c3-be26-1a462f09ee85;documentosRelacionados_c1613b35-82dc-4536-8ef7-0ab61ae25e3d.csv
Contrato;Contrato 7/2019;fe398537-d6fa-4160-8a96-e1d5dddd1855;documentosRelacionados_c474444d-f6cc-4d70-a9fc-bb5ef2caf745.csv
Aditamento;Aditivo 2 - Aditivo de Prazo e Valor (AcrÃ©scimo);7c123e85-1bdc-448f-848d-9e988edd73f0;documentosRelacionados_d9d4d280-14ba-4445-b97a-84b338991653.csv
Aditamento;Aditivo 4 - Aditivo de AlteraÃ§Ã£o de outras ClÃ¡u...;85a45349-01b4-42bc-893e-0f66ec31b4e0;documentosRelacionados_d9d4d280-14ba-4445-b97a-84b338991653.csv
Aditamento;Aditivo 3 - Aditivo de Prazo e Valor (AcrÃ©scimo);9c5926f3-d599-4c6e-982f-b18367e75117;documentosRelacionados_dcbccd03-1ba9-4408-b714-f275bb23ada2.csv
Aditamento;TA03 - Cont. 041.19 - vigencia - AGLACIR.docx;8c2391ae-12ab-4abb-bbf3-22ab89f74273;documentosRelacionados_dcbccd03-1ba9-4408-b714-f275bb23ada2.csv
Aditamento;Aditivo 4 - Aditivo de Prazo e Valor (AcrÃ©scimo);96d169a6-62c5-433c-b094-fb8b886859ba;documentosRelacionados_dcbccd03-1ba9-4408-b714-f275bb23ada2.csv
Aditamento;TA06 - Cont. 041.19 - vigencia - AGLACIR - - Copia.pdf;03f3fe37-e36e-4613-938d-084b247e7a21;documentosRelacionados_dcbccd03-1ba9-4408-b714-f275bb23ada2.csv
Termo de contrataÃ§Ã£o;Cto. 041.FMS.2019 DL 046.19 -LocaÃ§Ã£o imÃ³vel CAPS I - AGLACIR.pdf;dc7711f6-0f96-4192-b85b-fbbd22adc334;documentosRelacionados_dcbccd03-1ba9-4408-b714-f275bb23ada2.csv
Aditamento;TA02 - Cont. 041.19 - vigencia - AGLACIR.pdf;1a223364-ba04-4835-a094-27e03d3d83cd;documentosRelacionados_dcbccd03-1ba9-4408-b714-f275bb23ada2.csv
Aditamento;TA05 - Cont. 041.19 - vigencia - AGLACIR -.pdf;71865aa3-3111-49bd-abda-dd2196a6200e;documentosRelacionados_dcbccd03-1ba9-4408-b714-f275bb23ada2.csv
Contrato;Contrato 4/2019;522e0a97-88f3-47e2-918b-0a701e9a800c;documentosRelacionados_dfae0311-2771-4098-81dd-590ff3457cba.csv
Aditamento;Aditivo 3 - Aditivo de Prazo e Valor (AcrÃ©scimo);ca20d7ab-0ece-4a04-9615-3e4aedf62646;documentosRelacionados_e1135efe-4b69-4646-ba6f-99d9b2d96c1a.csv
Aditamento;Aditivo 4 - Aditivo de Prazo e Valor (AcrÃ©scimo);a004e88e-4f49-48ba-ba2d-428bfe4d2697;documentosRelacionados_e1135efe-4b69-4646-ba6f-99d9b2d96c1a.csv
